latitude,longitude,distance_from_last_point_m,cumulative_distance_m
40.86643,-74.00417,17.557,31940.329
40.86639,-74.00381,30.597,31970.926
40.866400000000006,-74.00368,10.988,31981.914
40.866460000000004,-74.00345,20.459,32002.373
40.866490000000006,-74.00322000000001,19.626,32022.0
40.866460000000004,-74.00256,55.599,32077.599
40.866530000000004,-74.00232000000001,21.63,32099.229
40.866530000000004,-74.00224,6.727,32105.957
40.866460000000004,-74.00202,20.07,32126.027
40.866510000000005,-74.00188,13.019,32139.046
40.866510000000005,-74.00149,32.795,32171.841
40.86647000000001,-74.00082,56.515,32228.357
40.866490000000006,-74.00068,11.981,32240.337
40.86665,-74.00036,32.258,32272.596
40.866690000000006,-74.00004000000001,27.274,32299.87
40.86668,-73.99953000000001,42.9,32342.77
40.866640000000004,-73.99933,17.396,32360.166
40.86639000152708,-73.99872499758679,57.974,32418.14
40.86614,-73.99812,57.974,32476.113
40.86556,-73.99723,98.795,32574.908
40.865300000000005,-73.99692,38.928,32613.836
40.86525,-73.99678,13.02,32626.856
40.86538,-73.99659000000001,21.546,32648.402
40.86543,-73.99638,18.514,32666.915
40.86542,-73.99619000000001,16.016,32682.931
40.865320000000004,-73.99575,38.635,32721.566
40.86531,-73.99557,15.177,32736.743
40.86542,-73.99551000000001,13.231,32749.975
40.86524,-73.995,47.327,32797.302
40.86488000000001,-73.99407000000001,87.855,32885.156
40.864830000000005,-73.99389000000001,16.125,32901.282
40.86451000268161,-73.99309999615018,75.362,32976.644
40.86419,-73.99231,75.362,33052.006
40.86388,-73.99161000000001,68.215,33120.221
40.863600000000005,-73.99109,53.68,33173.9
40.86309000318494,-73.99021999315855,92.567,33266.467
40.86258,-73.98935,92.567,33359.034
40.8621250024228,-73.98860499492507,80.529,33439.563
40.861670000000004,-73.98786000000001,80.529,33520.091
40.86116500336009,-73.986979993319,92.897,33612.989
40.86066,-73.98610000000001,92.897,33705.886
40.860200000000006,-73.98536,80.555,33786.441
40.860060000000004,-73.98503000000001,31.82,33818.261
40.86000000000001,-73.98476000000001,23.666,33841.927
40.85986000303536,-73.98391999815675,72.337,33914.265
40.85972,-73.98308,72.337,33986.602
40.85963,-73.98272,31.887,34018.489
40.85938,-73.98213000000001,56.875,34075.363
40.859260000000006,-73.98192,22.135,34097.498
40.85907,-73.98169,28.644,34126.142
40.85846,-73.98110000000001,84.04,34210.183
40.85811000075684,-73.98065999757577,53.702,34263.885
40.857760000000006,-73.98022,53.702,34317.587
40.8573500006649,-73.97979999730138,57.673,34375.26
40.85694,-73.97938,57.673,34432.932
40.85631,-73.97878,86.335,34519.267
40.856120000000004,-73.97856,28.084,34547.351
40.855713336509055,-73.97794999245463,68.387,34615.738
40.85530666980482,-73.97733999239833,68.387,34684.125
40.8549,-73.97673,68.387,34752.512
40.8544266716464,-73.97596998912724,82.8,34835.313
40.853953338304905,-73.9752099891143,82.8,34918.113
40.853480000000005,-73.97445,82.8,35000.914
